,Symbol,Return,Trades,Win Rate,Best Trade,Worst Trade,Max Duration,Avg Duration
170,YFIUSDT,-1.0620199999999933,3,66.66666666666666,0.7790401683613002,-2.216294433267052,0 days 03:55:00,0 days 03:55:00
171,PORTALUSDT,-2.3995944800000144,2,0.0,-0.1996007984031989,-2.2044088176352616,0 days 03:20:00,0 days 03:20:00
172,PIXELUSDT,1.2000659839999934,3,66.66666666666666,0.8664183104775569,-0.4670685349408288,0 days 04:55:00,0 days 04:55:00
173,QNTUSDT,-2.123144000000011,2,50.0,0.054129030075444895,-2.1956087824351433,0 days 04:40:00,0 days 04:40:00
174,DFUSDT,-0.5534405442000206,3,66.66666666666666,0.8407436038033289,-2.1914502264323454,0 days 03:50:00,0 days 03:50:00
175,ACXUSDT,0.5749706460000016,2,50.0,0.7533234068535677,-0.17699595147192548,0 days 03:40:00,0 days 03:40:00
176,LQTYUSDT,3.3377094599999326,5,100.0,0.8498514538805124,0.24483442812543998,0 days 01:30:00,0 days 01:30:00
177,ZILUSDT,3.1679763346000076,5,80.0,0.8418133586401755,-0.07093676849136976,0 days 02:05:00,0 days 02:05:00
178,CKBUSDT,1.4138915500599796,3,66.66666666666666,0.834036743128852,-0.18198533653723814,0 days 02:00:00,0 days 02:00:00
179,IMXUSDT,2.875014819999997,4,100.0,0.9432140512287912,0.23274750138713163,0 days 03:05:00,0 days 03:05:00
180,WOOUSDT,0.07349489000000176,1,100.0,0.07349551038294821,0.07349551038294821,0 days 08:00:00,0 days 08:00:00
181,CELOUSDT,2.521181833999999,4,100.0,0.8163648726023487,0.06839967685097204,0 days 02:15:00,0 days 02:15:00
182,FLOWUSDT,1.6526705200000107,3,100.0,0.9246781403999149,0.04916433115296215,0 days 03:45:00,0 days 03:45:00
183,ATAUSDT,1.2580519280000408,3,66.66666666666666,0.7984031936127955,-0.27223573231991427,0 days 02:25:00,0 days 02:25:00
184,SCRUSDT,3.5957878800000254,5,100.0,0.9191198441440562,0.039442073935958,0 days 01:45:00,0 days 01:45:00
185,DYMUSDT,0.561859199999999,3,66.66666666666666,0.949881826433141,-1.1041361385989323,0 days 02:35:00,0 days 02:35:00
186,1INCHUSDT,1.4562270680000255,3,66.66666666666666,0.7727873351137671,-0.07295054560929604,0 days 02:55:00,0 days 02:55:00
187,VANRYUSDT,-2.028259647999985,2,50.0,0.08152708667172881,-2.1080804398618147,0 days 04:45:00,0 days 04:45:00
188,METISUSDT,0.11928180000000793,4,75.0,0.8016032064128376,-2.1792042778528753,0 days 02:15:00,0 days 02:15:00
189,QKCUSDT,-0.8216312013000061,1,0.0,-0.8216316010130953,-0.8216316010130953,0 days 06:10:00,0 days 06:10:00
190,ONTUSDT,0.0075534419999894456,2,50.0,0.8016032064128265,-0.7877431141400715,0 days 06:10:00,0 days 06:10:00
191,ZECUSDT,-1.0430953999999837,3,66.66666666666666,0.7484801806397545,-2.1956087824351433,0 days 05:15:00,0 days 05:15:00
192,DEXEUSDT,1.843534380000019,4,75.0,0.8073121380883452,-0.3598607471627546,0 days 01:50:00,0 days 01:50:00
193,DUSDT,-1.253600075600025,4,50.0,0.7869969490626794,-2.249832999332013,0 days 02:55:00,0 days 02:55:00
194,ENJUSDT,1.644211004000008,3,100.0,0.8016032064128265,0.03722976448621296,0 days 00:40:00,0 days 00:40:00
195,MAGICUSDT,2.6583267720000183,4,100.0,0.8220691434447258,0.2953794828198575,0 days 03:15:00,0 days 03:15:00
196,FXSUSDT,-0.4098186799999894,3,66.66666666666666,0.9707394328298591,-2.2044088176352616,0 days 02:15:00,0 days 02:15:00
197,COTIUSDT,-1.372097255000008,2,50.0,0.8841684579813269,-2.2365081922639307,0 days 03:00:00,0 days 03:00:00
198,AVAUSDT,2.330814094000016,3,100.0,0.8362153476527578,0.7052855821980342,0 days 03:05:00,0 days 03:05:00
199,BNSOLUSDT,-0.9317539999999825,4,50.0,0.7984031936127733,-2.2044088176352616,0 days 03:15:00,0 days 03:15:00
200,Total,94.70156304623154,680,65.31666666666666,,,,
